shipping_id,order_id,delivery_status,shipping_date,return_date
10034,10034,Returned,2025-08-02,2025-11-21
10035,10035,Pending,2026-04-07,
10036,10036,Shipped,2024-07-10,
10037,10037,Delivered,2025-12-25,
10038,10038,Delivered,2025-09-11,
10039,10039,Delivered,2025-02-05,
10040,10040,Delivered,2025-03-19,
10041,10041,Delivered,2024-10-26,
10042,10042,Pending,2026-03-03,
10043,10043,Delivered,2025-02-15,
10044,10044,Delivered,2025-04-24,
10045,10045,Delivered,2025-07-09,
10046,10046,Delivered,2025-02-21,
10047,10047,Shipped,2025-05-13,
10048,10048,Delivered,2025-04-06,
10049,10049,Delivered,2024-11-25,
10050,10050,Cancelled,2026-05-03,
10051,10051,Pending,2025-02-28,
10052,10052,Delivered,2025-04-13,
10053,10053,Delivered,2025-03-22,
10054,10054,Delivered,2026-02-21,
10055,10055,Delivered,2026-05-16,
10056,10056,Pending,2025-04-14,
10057,10057,Shipped,2025-09-21,
10058,10058,Delivered,2026-02-06,
10059,10059,Delivered,2024-06-28,
10060,10060,Delivered,2024-11-08,
10061,10061,Delivered,2025-05-10,
10062,10062,Delivered,2025-10-13,
10063,10063,Delivered,2026-05-17,
10064,10064,Delivered,2026-02-24,
10065,10065,Shipped,2025-05-07,
10066,10066,Delivered,2024-09-09,
10067,10067,Delivered,2024-12-09,
10068,10068,Shipped,2025-09-26,
10069,10069,Delivered,2025-06-19,
10070,10070,Cancelled,2025-03-03,
10071,10071,Delivered,2025-01-07,
10072,10072,Delivered,2025-11-19,
10073,10073,Returned,2025-05-03,2026-05-10
10074,10074,Delivered,2025-07-11,
10075,10075,Delivered,2025-03-26,
10076,10076,Delivered,2026-05-13,
10077,10077,Shipped,2025-07-22,
10078,10078,Delivered,2026-03-19,
10079,10079,Delivered,2025-05-09,
10080,10080,Delivered,2025-11-04,
10081,10081,Delivered,2025-07-04,
10082,10082,Delivered,2024-12-31,
10083,10083,Returned,2026-04-30,2025-11-22
10084,10084,Shipped,2025-03-30,
10085,10085,Delivered,2025-07-15,
10086,10086,Delivered,2025-10-08,
10087,10087,Delivered,2024-11-24,
10088,10088,Delivered,2025-06-26,
10089,10089,Pending,2026-04-03,
10090,10090,Delivered,2026-05-26,
10091,10091,Delivered,2025-02-02,
10092,10092,Shipped,2024-10-29,
10093,10093,Delivered,2026-04-25,
10094,10094,Delivered,2026-05-10,
10095,10095,Shipped,2025-02-07,
10096,10096,Delivered,2026-04-30,
10097,10097,Delivered,2024-11-29,
10098,10098,Delivered,2025-12-10,
10099,10099,Delivered,2026-05-03,
10100,10100,Delivered,2025-12-15,
10101,10101,Delivered,2026-04-12,
10102,10102,Delivered,2024-08-16,
10103,10103,Shipped,2025-12-22,
10104,10104,Delivered,2025-01-15,
10105,10105,Delivered,2026-01-01,
10106,10106,Delivered,2026-04-25,
10107,10107,Delivered,2024-06-13,
10108,10108,Delivered,2026-02-24,
10109,10109,Delivered,2025-03-26,
10110,10110,Delivered,2026-03-12,
10111,10111,Pending,2025-08-21,
10112,10112,Shipped,2024-09-23,
10113,10113,Shipped,2024-12-16,
10114,10114,Delivered,2025-10-15,
10115,10115,Shipped,2025-02-10,
10116,10116,Shipped,2025-07-31,
10117,10117,Delivered,2025-10-11,
10118,10118,Shipped,2025-02-01,
10119,10119,Delivered,2024-06-15,
10120,10120,Delivered,2024-12-07,
10121,10121,Delivered,2026-01-21,
10122,10122,Delivered,2026-03-04,
10123,10123,Delivered,2025-08-10,
10124,10124,Delivered,2025-12-10,
10125,10125,Shipped,2024-07-06,
10126,10126,Delivered,2024-11-06,
10127,10127,Delivered,2026-01-09,
10128,10128,Delivered,2025-10-11,
10129,10129,Delivered,2025-05-09,
10130,10130,Delivered,2025-12-21,
10131,10131,Shipped,2025-12-29,
10132,10132,Pending,2025-03-07,
10133,10133,Pending,2025-07-02,
10134,10134,Shipped,2025-08-02,
10135,10135,Returned,2025-01-12,2025-08-19
10136,10136,Delivered,2026-03-23,
10137,10137,Delivered,2025-06-22,
10138,10138,Delivered,2024-08-28,
10139,10139,Delivered,2025-08-18,
10140,10140,Delivered,2025-06-21,
10141,10141,Delivered,2026-05-27,
10142,10142,Shipped,2024-10-14,
10143,10143,Delivered,2026-02-03,
10144,10144,Delivered,2026-05-10,
10145,10145,Pending,2025-08-09,
10146,10146,Delivered,2024-09-28,
10147,10147,Delivered,2024-12-29,
10148,10148,Delivered,2025-06-19,
10149,10149,Delivered,2024-07-27,
10150,10150,Delivered,2025-06-17,
10151,10151,Pending,2024-09-12,
10152,10152,Shipped,2026-04-21,
10153,10153,Pending,2024-08-03,
10154,10154,Delivered,2026-06-03,
10155,10155,Delivered,2026-03-19,
10156,10156,Delivered,2026-05-21,
10157,10157,Delivered,2024-08-22,
10158,10158,Returned,2025-06-08,2026-06-08
10159,10159,Delivered,2024-06-10,
10160,10160,Delivered,2026-06-09,
10161,10161,Delivered,2024-07-16,
10162,10162,Delivered,2024-07-05,
10163,10163,Delivered,2024-12-10,
10164,10164,Delivered,2026-06-09,
10165,10165,Delivered,2025-02-03,
10166,10166,Delivered,2024-11-06,
10167,10167,Delivered,2025-11-10,
10168,10168,Cancelled,2026-01-15,
10169,10169,Returned,2024-08-25,2025-06-21
10170,10170,Delivered,2025-10-31,
10171,10171,Pending,2025-02-25,
10172,10172,Returned,2024-07-16,2025-12-27
10173,10173,Delivered,2024-09-11,
10174,10174,Shipped,2026-03-19,
10175,10175,Delivered,2025-10-05,
10176,10176,Delivered,2025-04-06,
10177,10177,Delivered,2026-02-09,
10178,10178,Delivered,2025-07-03,
10179,10179,Delivered,2026-04-27,
10180,10180,Delivered,2025-08-23,
10181,10181,Delivered,2025-07-23,
10182,10182,Delivered,2026-03-16,
10183,10183,Delivered,2026-02-22,
10184,10184,Delivered,2024-11-27,
10185,10185,Cancelled,2025-07-15,
10186,10186,Shipped,2024-10-24,
10187,10187,Shipped,2026-01-21,
10188,10188,Returned,2024-12-23,2025-12-15
10189,10189,Delivered,2024-07-28,
10190,10190,Delivered,2026-01-26,
10191,10191,Pending,2025-04-22,
10192,10192,Delivered,2024-10-03,
10193,10193,Shipped,2025-08-02,
10194,10194,Delivered,2025-12-21,
10195,10195,Shipped,2025-10-22,
10196,10196,Shipped,2025-11-24,
10197,10197,Delivered,2024-06-30,
10198,10198,Delivered,2025-03-07,
10199,10199,Delivered,2026-03-15,
10200,10200,Shipped,2025-04-21,
10201,10201,Delivered,2025-05-31,
10202,10202,Delivered,2024-06-22,
10203,10203,Shipped,2026-03-09,
10204,10204,Delivered,2026-02-01,
10205,10205,Pending,2025-05-27,
10206,10206,Delivered,2024-12-06,
10207,10207,Delivered,2025-06-11,
10208,10208,Delivered,2024-07-31,
10209,10209,Delivered,2026-06-08,
10210,10210,Shipped,2025-07-09,
10211,10211,Delivered,2026-01-15,
10212,10212,Delivered,2025-11-28,
10213,10213,Delivered,2025-10-31,
10214,10214,Returned,2026-03-12,2026-02-06
10215,10215,Shipped,2026-04-04,
10216,10216,Delivered,2024-06-28,
10217,10217,Shipped,2025-02-16,
10218,10218,Delivered,2024-08-16,
10219,10219,Delivered,2025-01-16,
10220,10220,Delivered,2026-01-24,
10221,10221,Cancelled,2025-01-03,
10222,10222,Cancelled,2026-01-17,
10223,10223,Delivered,2025-06-19,
10224,10224,Delivered,2024-09-26,
10225,10225,Shipped,2025-10-15,
10226,10226,Pending,2024-09-08,
10227,10227,Shipped,2024-11-04,
10228,10228,Delivered,2024-07-29,
10229,10229,Delivered,2025-03-21,
10230,10230,Delivered,2025-12-30,
10231,10231,Shipped,2025-02-13,
10232,10232,Delivered,2025-12-27,
10233,10233,Returned,2026-02-13,2026-03-23
10234,10234,Delivered,2025-08-15,
10235,10235,Delivered,2024-10-04,
10236,10236,Shipped,2024-06-30,
10237,10237,Delivered,2024-06-18,
10238,10238,Delivered,2024-10-19,
10239,10239,Delivered,2025-06-25,
10240,10240,Delivered,2024-07-25,
10241,10241,Delivered,2025-06-10,
10242,10242,Delivered,2025-01-03,
10243,10243,Delivered,2025-08-24,
10244,10244,Delivered,2026-03-31,
10245,10245,Pending,2025-06-03,
10246,10246,Delivered,2024-10-14,
10247,10247,Delivered,2025-02-08,
10248,10248,Delivered,2025-05-12,
10249,10249,Delivered,2025-01-13,
10250,10250,Shipped,2025-01-26,
10251,10251,Delivered,2025-03-25,
10252,10252,Pending,2025-08-16,
10253,10253,Shipped,2026-05-14,
10254,10254,Delivered,2025-01-13,
10255,10255,Delivered,2025-07-09,
10256,10256,Pending,2025-04-16,
10257,10257,Shipped,2025-01-16,
10258,10258,Cancelled,2026-03-08,
10259,10259,Pending,2026-03-21,
10260,10260,Delivered,2025-09-25,
10261,10261,Delivered,2026-05-12,
10262,10262,Pending,2025-08-11,
10263,10263,Shipped,2025-06-21,
10264,10264,Delivered,2024-10-27,
10265,10265,Delivered,2025-04-23,
10266,10266,Delivered,2025-09-02,
10267,10267,Returned,2024-07-07,2025-10-19
10268,10268,Delivered,2025-01-25,
10269,10269,Shipped,2024-11-22,
10270,10270,Shipped,2025-12-31,
10271,10271,Shipped,2024-11-13,
10272,10272,Returned,2025-08-24,2025-12-24
10273,10273,Delivered,2024-08-23,
10274,10274,Delivered,2024-07-21,
10275,10275,Delivered,2026-03-18,
10276,10276,Pending,2025-07-04,
10277,10277,Returned,2024-12-22,2025-11-08
10278,10278,Delivered,2024-10-10,
10279,10279,Delivered,2025-05-05,
10280,10280,Delivered,2025-09-27,
10281,10281,Delivered,2024-10-14,
10282,10282,Delivered,2025-04-25,
10283,10283,Delivered,2026-04-19,
10284,10284,Delivered,2025-09-29,
10285,10285,Delivered,2024-09-17,
10286,10286,Delivered,2024-07-29,
10287,10287,Delivered,2025-03-27,
10288,10288,Delivered,2025-03-11,
10289,10289,Delivered,2025-01-10,
10290,10290,Shipped,2026-05-18,
10291,10291,Delivered,2024-07-15,
10292,10292,Delivered,2026-05-23,
10293,10293,Delivered,2024-07-25,
10294,10294,Delivered,2025-05-28,
10295,10295,Delivered,2025-04-11,
10296,10296,Delivered,2026-04-03,
10297,10297,Delivered,2026-03-03,
10298,10298,Delivered,2024-12-30,
10299,10299,Delivered,2025-03-21,
10300,10300,Delivered,2025-07-28,
10301,10301,Returned,2025-08-12,2026-03-25
10302,10302,Delivered,2025-03-15,
10303,10303,Returned,2024-07-17,2026-02-21
10304,10304,Delivered,2025-06-15,
10305,10305,Delivered,2025-09-05,
10306,10306,Delivered,2024-10-24,
10307,10307,Delivered,2025-07-13,
10308,10308,Delivered,2025-05-02,
10309,10309,Pending,2025-05-26,
10310,10310,Delivered,2024-07-26,
10311,10311,Delivered,2025-03-24,
10312,10312,Delivered,2025-06-13,
10313,10313,Returned,2025-04-19,2025-11-16
10314,10314,Delivered,2025-07-30,
10315,10315,Shipped,2024-08-23,
10316,10316,Delivered,2026-06-07,
10317,10317,Delivered,2025-11-28,
10318,10318,Delivered,2025-02-28,
10319,10319,Delivered,2025-12-25,
10320,10320,Delivered,2024-09-25,
10321,10321,Delivered,2025-02-21,
10322,10322,Delivered,2025-10-17,
10323,10323,Delivered,2025-11-24,
10324,10324,Shipped,2024-08-03,
10325,10325,Delivered,2025-05-22,
10326,10326,Shipped,2024-11-03,
10327,10327,Delivered,2025-07-12,
10328,10328,Shipped,2025-01-19,
10329,10329,Pending,2024-07-16,
10330,10330,Shipped,2025-12-30,
10331,10331,Delivered,2025-10-16,
10332,10332,Delivered,2025-10-18,
10333,10333,Delivered,2026-01-05,
10334,10334,Shipped,2024-07-06,
10335,10335,Pending,2025-11-15,
10336,10336,Delivered,2024-09-27,
10337,10337,Delivered,2024-10-18,
10338,10338,Delivered,2025-06-19,
10339,10339,Delivered,2024-06-21,
10340,10340,Delivered,2025-10-22,
10341,10341,Pending,2025-08-26,
10342,10342,Delivered,2025-06-14,
10343,10343,Pending,2026-01-07,
10344,10344,Delivered,2026-03-25,
10345,10345,Delivered,2026-03-21,
10346,10346,Delivered,2025-10-24,
10347,10347,Delivered,2024-11-17,
10348,10348,Delivered,2025-03-25,
10349,10349,Delivered,2026-01-02,
10350,10350,Delivered,2025-02-02,
10351,10351,Shipped,2025-05-02,
10352,10352,Delivered,2025-09-25,
10353,10353,Delivered,2026-01-13,
10354,10354,Delivered,2024-07-27,
10355,10355,Delivered,2024-08-03,
10356,10356,Delivered,2026-03-16,
10357,10357,Returned,2024-07-07,2026-02-24
10358,10358,Delivered,2024-08-31,
10359,10359,Delivered,2026-03-18,
10360,10360,Delivered,2025-02-12,
10361,10361,Delivered,2024-09-24,
10362,10362,Delivered,2026-04-17,
10363,10363,Delivered,2025-10-04,
10364,10364,Delivered,2026-01-14,
10365,10365,Delivered,2025-11-07,
10366,10366,Delivered,2024-10-29,
10367,10367,Delivered,2024-10-06,
10368,10368,Delivered,2024-06-24,
10369,10369,Pending,2025-04-15,
10370,10370,Pending,2024-10-28,
10371,10371,Pending,2026-05-30,
10372,10372,Pending,2025-01-17,
10373,10373,Delivered,2025-01-16,
10374,10374,Delivered,2024-09-07,
10375,10375,Shipped,2024-12-17,
10376,10376,Delivered,2024-10-17,
10377,10377,Delivered,2025-09-03,
10378,10378,Returned,2025-03-29,2025-06-10
10379,10379,Pending,2025-03-23,
10380,10380,Delivered,2024-08-25,
10381,10381,Delivered,2025-07-06,
10382,10382,Delivered,2026-05-06,
10383,10383,Delivered,2026-06-01,
10384,10384,Shipped,2026-05-28,
10385,10385,Delivered,2026-05-07,
10386,10386,Delivered,2024-09-25,
10387,10387,Shipped,2026-05-11,
10388,10388,Delivered,2026-04-15,
10389,10389,Returned,2024-12-02,2026-02-24
10390,10390,Returned,2025-06-15,2026-02-16
10391,10391,Delivered,2026-02-19,
10392,10392,Delivered,2024-11-25,
10393,10393,Delivered,2025-04-09,
10394,10394,Delivered,2024-10-19,
10395,10395,Pending,2025-03-07,
10396,10396,Delivered,2024-06-19,
10397,10397,Pending,2025-12-29,
10398,10398,Delivered,2024-07-18,
10399,10399,Delivered,2025-04-03,
10400,10400,Delivered,2026-03-26,
10401,10401,Delivered,2026-03-16,
10402,10402,Delivered,2025-03-25,
10403,10403,Delivered,2026-04-16,
10404,10404,Delivered,2025-02-24,
10405,10405,Shipped,2026-03-23,
10406,10406,Pending,2024-12-24,
10407,10407,Delivered,2025-04-01,
10408,10408,Delivered,2026-05-04,
10409,10409,Delivered,2025-11-14,
10410,10410,Delivered,2025-08-04,
10411,10411,Shipped,2024-11-26,
10412,10412,Delivered,2026-02-19,
10413,10413,Pending,2024-08-13,
10414,10414,Shipped,2024-10-24,
10415,10415,Delivered,2026-01-28,
10416,10416,Delivered,2025-12-14,
10417,10417,Delivered,2024-11-06,
10418,10418,Pending,2026-02-14,
10419,10419,Shipped,2026-04-01,
10420,10420,Pending,2025-07-10,
10421,10421,Shipped,2025-10-16,
10422,10422,Delivered,2026-02-19,
10423,10423,Delivered,2025-06-19,
10424,10424,Delivered,2025-09-28,
10425,10425,Delivered,2024-12-11,
10426,10426,Delivered,2026-02-16,
10427,10427,Delivered,2025-07-17,
10428,10428,Delivered,2025-07-10,
10429,10429,Pending,2024-10-03,
10430,10430,Delivered,2025-12-25,
10431,10431,Delivered,2024-10-10,
10432,10432,Shipped,2026-02-04,
10433,10433,Delivered,2025-06-06,
10434,10434,Delivered,2025-06-03,
10435,10435,Delivered,2024-12-23,
10436,10436,Delivered,2026-03-18,
10437,10437,Delivered,2025-10-06,
10438,10438,Delivered,2025-11-24,
10439,10439,Delivered,2025-05-28,
10440,10440,Delivered,2024-06-28,
10441,10441,Shipped,2026-06-04,
10442,10442,Shipped,2026-06-02,
10443,10443,Delivered,2024-09-29,
10444,10444,Delivered,2024-11-27,
10445,10445,Pending,2024-06-24,
10446,10446,Pending,2026-04-26,
10447,10447,Delivered,2024-12-17,
10448,10448,Shipped,2025-04-11,
10449,10449,Delivered,2026-04-24,
10450,10450,Delivered,2026-04-25,
10451,10451,Delivered,2025-11-05,
10452,10452,Returned,2024-10-27,2025-10-19
10453,10453,Shipped,2025-07-03,
10454,10454,Delivered,2024-08-14,
10455,10455,Shipped,2024-07-20,
10456,10456,Pending,2025-11-14,
10457,10457,Delivered,2025-11-25,
10458,10458,Cancelled,2025-09-04,
10459,10459,Delivered,2024-06-26,
10460,10460,Delivered,2024-07-29,
10461,10461,Pending,2025-09-27,
10462,10462,Returned,2024-12-20,2025-07-04
10463,10463,Delivered,2025-03-20,
10464,10464,Returned,2026-04-10,2025-12-20
10465,10465,Delivered,2024-09-29,
10466,10466,Pending,2026-05-30,
10467,10467,Delivered,2025-01-06,
10468,10468,Shipped,2024-06-13,
10469,10469,Delivered,2026-01-13,
10470,10470,Delivered,2024-12-03,
10471,10471,Returned,2025-10-02,2025-07-20
10472,10472,Delivered,2025-07-04,
10473,10473,Delivered,2024-12-10,
10474,10474,Delivered,2025-08-04,
10475,10475,Delivered,2025-09-07,
10476,10476,Delivered,2026-02-02,
10477,10477,Pending,2024-11-27,
10478,10478,Delivered,2025-10-11,
10479,10479,Delivered,2025-06-28,
10480,10480,Delivered,2025-08-13,
10481,10481,Shipped,2024-10-01,
10482,10482,Delivered,2026-05-08,
10483,10483,Pending,2026-03-07,
10484,10484,Delivered,2025-11-04,
10485,10485,Delivered,2026-02-22,
10486,10486,Returned,2024-07-03,2025-12-07
10487,10487,Delivered,2024-11-07,
10488,10488,Delivered,2025-03-20,
10489,10489,Shipped,2025-05-26,
10490,10490,Shipped,2024-12-16,
10491,10491,Shipped,2024-10-12,
10492,10492,Delivered,2026-04-26,
10493,10493,Returned,2025-12-21,2025-12-25
10494,10494,Returned,2025-04-28,2026-01-17
10495,10495,Delivered,2024-09-01,
10496,10496,Delivered,2024-06-16,
10497,10497,Delivered,2026-04-12,
10498,10498,Delivered,2025-08-25,
10499,10499,Delivered,2026-04-25,
10500,10500,Shipped,2025-01-27,
10501,10501,Shipped,2024-11-05,
10502,10502,Pending,2025-12-03,
10503,10503,Delivered,2025-09-18,
10504,10504,Delivered,2024-12-27,
10505,10505,Delivered,2025-12-26,
10506,10506,Delivered,2024-06-27,
10507,10507,Delivered,2025-03-19,
10508,10508,Delivered,2024-10-10,
10509,10509,Delivered,2025-07-16,
10510,10510,Delivered,2025-07-19,
10511,10511,Delivered,2025-10-02,
10512,10512,Delivered,2025-09-15,
10513,10513,Delivered,2026-02-07,
10514,10514,Shipped,2025-02-06,
10515,10515,Delivered,2025-09-05,
10516,10516,Delivered,2025-06-20,
10517,10517,Shipped,2025-06-06,
10518,10518,Delivered,2025-08-12,
10519,10519,Delivered,2025-04-18,
10520,10520,Pending,2025-12-19,
10521,10521,Delivered,2025-05-19,
10522,10522,Returned,2026-05-15,2025-08-07
10523,10523,Shipped,2024-11-07,
10524,10524,Delivered,2024-10-16,
10525,10525,Shipped,2025-12-01,
10526,10526,Returned,2025-06-04,2026-05-17
10527,10527,Shipped,2025-02-20,
10528,10528,Returned,2025-06-02,2026-01-09
10529,10529,Delivered,2025-10-14,
10530,10530,Delivered,2026-04-23,
10531,10531,Delivered,2026-05-03,
10532,10532,Delivered,2024-10-14,
10533,10533,Returned,2024-11-12,2026-06-07
10534,10534,Delivered,2025-08-11,
10535,10535,Delivered,2024-10-14,
10536,10536,Delivered,2025-04-11,
10537,10537,Pending,2024-08-13,
10538,10538,Returned,2024-08-26,2026-01-08
10539,10539,Pending,2024-08-07,
10540,10540,Returned,2025-08-24,2025-11-13
10541,10541,Delivered,2024-07-14,
10542,10542,Returned,2024-07-25,2026-05-01
10543,10543,Delivered,2025-01-08,
10544,10544,Delivered,2025-05-27,
10545,10545,Delivered,2024-10-13,
10546,10546,Delivered,2025-06-17,
10547,10547,Delivered,2025-12-27,
10548,10548,Shipped,2025-07-10,
10549,10549,Shipped,2025-02-26,
10550,10550,Delivered,2025-02-21,
10551,10551,Delivered,2026-03-31,
10552,10552,Delivered,2025-10-05,
10553,10553,Delivered,2025-12-18,
10554,10554,Delivered,2024-10-03,
10555,10555,Delivered,2024-12-31,
10556,10556,Delivered,2025-10-23,
10557,10557,Shipped,2026-02-11,
10558,10558,Delivered,2024-06-21,
10559,10559,Shipped,2026-02-13,
10560,10560,Delivered,2024-07-28,
10561,10561,Shipped,2025-02-04,
10562,10562,Delivered,2024-10-28,
10563,10563,Delivered,2024-12-20,
10564,10564,Delivered,2025-01-28,
10565,10565,Pending,2025-03-21,
10566,10566,Shipped,2024-10-07,
10567,10567,Delivered,2025-05-10,
10568,10568,Shipped,2025-08-16,
10569,10569,Delivered,2025-09-11,
10570,10570,Delivered,2026-01-11,
10571,10571,Delivered,2024-08-26,
10572,10572,Delivered,2025-04-20,
10573,10573,Delivered,2024-08-05,
10574,10574,Delivered,2026-05-27,
10575,10575,Pending,2025-12-10,
10576,10576,Delivered,2026-06-06,
10577,10577,Delivered,2025-04-12,
10578,10578,Delivered,2026-03-02,
10579,10579,Delivered,2025-03-31,
10580,10580,Delivered,2025-10-21,
10581,10581,Delivered,2024-12-04,
10582,10582,Delivered,2025-03-31,
10583,10583,Delivered,2024-07-04,
10584,10584,Delivered,2024-12-08,
10585,10585,Shipped,2025-09-28,
10586,10586,Delivered,2025-11-20,
10587,10587,Delivered,2025-06-20,
10588,10588,Delivered,2025-06-08,
10589,10589,Delivered,2025-01-28,
10590,10590,Delivered,2025-05-03,
10591,10591,Returned,2025-10-09,2025-10-08
10592,10592,Delivered,2024-11-29,
10593,10593,Cancelled,2024-12-16,
10594,10594,Shipped,2025-12-29,
10595,10595,Delivered,2024-10-29,
10596,10596,Delivered,2025-11-19,
10597,10597,Delivered,2026-04-09,
10598,10598,Delivered,2025-02-24,
10599,10599,Shipped,2024-08-25,
10600,10600,Shipped,2024-06-11,
10601,10601,Cancelled,2026-04-18,
10602,10602,Shipped,2026-03-19,
10603,10603,Delivered,2025-09-18,
10604,10604,Delivered,2025-09-20,
10605,10605,Delivered,2025-02-16,
10606,10606,Delivered,2026-04-06,
10607,10607,Delivered,2026-04-21,
10608,10608,Delivered,2025-04-21,
10609,10609,Delivered,2025-02-11,
10610,10610,Delivered,2026-03-29,
10611,10611,Delivered,2026-02-18,
10612,10612,Delivered,2026-05-17,
10613,10613,Shipped,2026-04-22,
10614,10614,Delivered,2025-08-30,
10615,10615,Delivered,2024-11-27,
10616,10616,Delivered,2024-12-30,
10617,10617,Delivered,2024-11-27,
10618,10618,Delivered,2024-12-27,
10619,10619,Pending,2024-09-06,
10620,10620,Delivered,2024-12-30,
10621,10621,Delivered,2024-11-27,
10622,10622,Delivered,2026-05-20,
10623,10623,Delivered,2024-07-17,
10624,10624,Pending,2025-10-28,
10625,10625,Delivered,2024-07-03,
10626,10626,Delivered,2025-08-22,
10627,10627,Shipped,2024-08-18,
10628,10628,Delivered,2025-05-18,
10629,10629,Delivered,2024-09-05,
10630,10630,Pending,2025-06-16,
10631,10631,Delivered,2026-04-09,
10632,10632,Delivered,2026-03-19,
10633,10633,Delivered,2025-10-03,
10634,10634,Shipped,2024-06-24,
10635,10635,Delivered,2025-07-07,
10636,10636,Delivered,2025-09-03,
10637,10637,Delivered,2025-10-30,
10638,10638,Delivered,2025-07-15,
10639,10639,Delivered,2024-08-09,
10640,10640,Delivered,2025-01-24,
10641,10641,Delivered,2024-10-01,
10642,10642,Delivered,2026-03-21,
10643,10643,Delivered,2025-05-27,
10644,10644,Pending,2024-10-26,
10645,10645,Delivered,2026-02-09,
10646,10646,Delivered,2025-11-03,
10647,10647,Delivered,2025-03-04,
10648,10648,Shipped,2024-12-13,
10649,10649,Shipped,2024-07-10,
10650,10650,Delivered,2025-06-11,
10651,10651,Delivered,2026-03-16,
10652,10652,Delivered,2024-10-15,
10653,10653,Delivered,2024-07-22,
10654,10654,Delivered,2024-06-11,
10655,10655,Cancelled,2024-12-13,
10656,10656,Delivered,2025-01-21,
10657,10657,Shipped,2024-09-20,
10658,10658,Delivered,2024-09-07,
10659,10659,Delivered,2024-09-28,
10660,10660,Pending,2024-12-16,
10661,10661,Delivered,2024-11-27,
10662,10662,Delivered,2024-09-23,
10663,10663,Delivered,2026-03-08,
10664,10664,Delivered,2025-07-27,
10665,10665,Delivered,2026-03-27,
10666,10666,Delivered,2025-05-22,
10667,10667,Delivered,2025-08-12,
10668,10668,Delivered,2024-10-07,
10669,10669,Delivered,2026-03-12,
10670,10670,Delivered,2025-07-12,
10671,10671,Delivered,2026-04-02,
